id,target,comment_text,severe_toxicity,obscene,identity_attack,insult,threat,asian,atheist,bisexual,black,buddhist,christian,female,heterosexual,hindu,homosexual_gay_or_lesbian,intellectual_or_learning_disability,jewish,latino,male,muslim,other_disability,other_gender,other_race_or_ethnicity,other_religion,other_sexual_orientation,physical_disability,psychiatric_or_mental_illness,transgender,white,created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,sexual_explicit,identity_annotator_count,toxicity_annotator_count,toxic
802026,0.6,"Bingo! If the Democrats hadn't revealed themselves in their emails as stupid (i.e. thinking emails were somehow protected as ""private"") duplicitous manipulators, contemptuous of the voters and the political process, then the disclosure of their emails, hacked or not, would have had no news value and no possible impact on anything...They have no self-awareness of their inherent duplicity....",0.0,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-06 21:44:58.719712+00,54,801958.0,160413,approved,0,0,1,7,3,0.0,4,10,1
6044707,0.746268656716418,So now that it's starting to bite them in the tush they say we made our point & now we'll stand. What changed? Do they really think fans are that stupid? Evidently yes.,0.044776119402985,0.1492537313432835,0.0,0.7611940298507462,0.0298507462686567,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-28 20:38:17.449795+00,102,,383131,approved,0,0,0,4,0,0.0,0,67,1
6014691,0.8115942028985507,And he has chosen a sport that is overwhelmingly African American.  How dumb can you get.,0.0434782608695652,0.0434782608695652,0.2463768115942029,0.7536231884057971,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-24 21:01:03.990961+00,54,6013603.0,381448,approved,0,0,0,3,0,0.0,10,69,1
864104,0.6,"No one disputes that Trump is a billionaire, which he is.
And Trudeau claims the 1% in Canada start at 200,000, which is why he's adding more tax to them. It's ridiculous.",0.0,0.1,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-19 16:51:02.376067+00,54,863616.0,162687,approved,0,0,0,0,1,0.0,0,10,1
596841,0.7368421052631579,"Oh yeah, that explains the widespread uptick, dumbass.
http://wtvr.com/2016/11/12/racist-graffiti-hate-crimes-post-election/",0.0263157894736842,0.2894736842105263,0.0,0.7368421052631579,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-12 23:46:32.935763+00,21,596627.0,151315,approved,0,0,0,0,0,0.0131578947368421,0,76,1
5801021,0.5,"LoL...And if this Liberal rag goes under the employees will have to buy, their much supported, Obamacare ...LmAo...",0.0,0.0,0.1,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-19 15:40:31.374274+00,21,,368249,rejected,0,0,0,0,0,0.0,0,10,1
347943,0.5,"Wow, blankeny.  It's beautiful and insightful and funny all at the same time.  But mostly it just makes me feel sad.  Sad because nothing will change. Stand by to watch all of the righteous outrage by the usual gun worshipers droning on about statistics, 2nd amendment, and vigilante advice.  They'll be on the defensive, as usual.  And the NRA's political meat puppets will say the usual things as well.  We've heard all of that before.  Who the **** knows what Trump will say - who cares what comes out of that blow-hard's mouth at times like these.

For you that take umbrage at this post or the stonekettle piece, picture yourself meeting face to face with one of the mothers and fathers of a Sandy Hook victim.  Would you tell them to their faces the same stuff you're predictably going to spout here?  Would you?  No, you'd rather just sit back and make snide comments about Obama tearing up after doing just that.  Cowards.",0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-12 23:58:27.857224+00,21,347644.0,138629,approved,0,0,0,3,0,0.0,0,10,1
4966587,0.5,"dome:  You sign the end of your message with linda hamilton's name.  If YOU are linda hamilton, YOU are a PROFESSIONAL PLAINTIFF.  If YOU are not linda hamilton, you could be held RESPONSIBLE  and CHARGED with IMPERSONATING a  PROFESSIONAL PLAINTIFF..............

I will email linda hamilton and she what she has to say?????

Your opinion means as much  as  cat poo to me, which is nothing.  OK, you want to name call, I will play, YOU are a NASTY PUSEY............",0.046875,0.328125,0.0,0.46875,0.015625,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-07 14:44:31.883255+00,13,4964484.0,317088,rejected,0,0,0,0,0,0.234375,0,64,1
5766214,0.5,"Outsider:  These fringe groups exist...they're real.....they support Donald Trump.  Don't be silly about ""legitimizing"" them by mentioning their names.  The best thing he could do is condemn them BY NAME and repudiate their support.  That would not be a difficult task in itself...The tough part for Donald Trump seems to be mustering the courage to ""call out"" some of his most ardent supporters.  Trump is being roundly condemned for his failure to do so....and not by just those damned liberals.  Columnists, politicians and individuals across the political spectrum are loudly criticizing his failure to act.  Some, and I suggest you're one, defend and attempt to justify his cowardice....May I record my disgust.  Gary Crum",0.2,0.2,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-14 17:13:38.343511+00,13,5762758.0,366151,approved,0,0,0,2,0,0.0,0,10,1
5256360,0.5,"The use of Fooled them, is not the same as being called a Fool.  I could have said he tricked them, better yet misled them.",0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-14 23:32:11.925339+00,13,5255928.0,334303,approved,0,0,0,0,0,0.0,0,10,1
5058707,0.6,wonder how many people got hurt jumping to a conclusion that this wacko was an immigrant from a Middle Eastern country?,0.0,0.1,0.2,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-26 22:19:14.360026+00,54,,322274,approved,0,0,0,0,1,0.0,0,10,1
819582,0.7,"My guess is the same reason blonds say stupid things, especially ones that are still wet behind the ears. Just an observation.",0.0,0.1,0.7,0.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-10 18:29:08.036492+00,21,812582.0,160815,approved,0,0,0,0,0,0.0,0,10,1
792882,0.6825396825396826,"It's about time!....the so called currency is fake and doesn't represent ""anything"" bordering on reality! Anyone who's bought into that ponzi scheme is a fool!",0.0158730158730158,0.0317460317460317,0.0,0.6825396825396826,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-05 14:09:33.726530+00,54,,160175,approved,0,0,0,7,4,0.0,0,63,1
6038002,0.6197183098591549,This administration is disgusting.,0.0140845070422535,0.0140845070422535,0.0,0.6197183098591549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-27 22:00:15.983826+00,102,,382640,approved,1,0,0,7,0,0.0,4,71,1
5031384,0.9152542372881356,"Meanwhile.........DUMPH holds another campaign rally.................. 
What a moron. Pathetic",0.0169491525423728,0.2203389830508474,0.0677966101694915,0.8983050847457626,0.0169491525423728,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-20 23:57:54.388566+00,21,,320780,approved,0,0,0,3,1,0.0,0,59,1
1070669,0.5,"Why does your Hypocrisy Radar only work on the Dems, didn't it go off as you were writing your comment?",0.1,0.1,0.1,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-03 07:42:56.384146+00,55,1070470.0,316346,approved,0,0,0,2,0,0.0,0,10,1
5204012,0.5733333333333334,"Stupid trival soundbite campaigning.  Why can;t we have a campaign on the actual issues, on the economic policies.  Heck the NDP promised to add 4 cents a litre tax to gas today - why is not that headlines????",0.0533333333333333,0.16,0.0,0.4933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-02 09:31:54.540560+00,54,,331190,approved,0,0,0,3,4,0.0,4,75,1
6150418,0.5142857142857142,"Because everyone retracted it wrt Clinton.

Otoh, none have done so on trump. Why did you KNOWINGLY elect a rapist?",0.0142857142857142,0.0428571428571428,0.0142857142857142,0.4428571428571429,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-15 14:07:49.865370+00,102,6150217.0,389078,rejected,0,0,1,0,0,0.1571428571428571,0,70,1
686274,0.65,"Was it not Obama who stated during the election that only an idiot would think that the US electoral system could be compromised?  Look like Obama was in fact talking about himself.

Too funny.",0.025,0.15,0.0125,0.65,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-09 20:08:43.954876+00,54,,155640,approved,0,0,2,12,2,0.0,0,80,1
6027344,0.6,"Well there we go with the avalanche of personal attacks, my arguments are racist idiotic etc but lets face it - I do know that Alexandria your first  mention is a perfect example of how culture and knowledge spread across the planet having first been colonised by Greeks, then the Arabs and even the Turks before the British. Timbuktu - also a product of Arab colonialisation and mentioned as an ancient example before Fort Hare South Africa and Makerere Uganda under British colonialisation 1916.",0.0,0.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-26 16:48:44.364409+00,100,6026312.0,380648,approved,0,0,0,0,0,0.0,4,10,1
5087151,0.8088235294117646,"Greedy pigs, that's all I can say.",0.0735294117647058,0.0588235294117647,0.0,0.8088235294117646,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-03 16:02:30.696629+00,54,,324152,approved,0,0,0,12,0,0.0,0,68,1
967596,0.5540540540540541,"Agreed. Zerohedge, much to my chagrin, has been overtaken gradually by a group of hateful, frustrated, spiteful, racist, misogynistic, narrow-minded, bullying nihilists.",0.0135135135135135,0.0135135135135135,0.1351351351351351,0.4864864864864865,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-08 18:47:09.524660+00,54,967518.0,166890,approved,0,0,0,8,2,0.0135135135135135,0,74,1
687587,0.8333333333333333,"""Something there is that doesn't love a wall, that wants it down.""  Mending Wall.

""Something inspires the only cow of late
To make no more of a wall than an open gate,
And think no more of wall-builders than fools.""  The Cow in Apple Time.
 
That cow, Frost's cow, knew something that Trump needs to learn, fast!",0.0,0.0,0.0,0.8333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-10 00:49:38.952506+00,53,687467.0,155614,approved,0,0,0,7,1,0.0,0,6,1
5572633,0.7432432432432432,"Sooner or later, this guy is going to do something really stupid.
They'll find him.  A gun to get drugs.....on camera.",0.0135135135135135,0.1081081081081081,0.0135135135135135,0.7297297297297298,0.1081081081081081,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-11 17:23:25.364568+00,13,,354076,approved,0,0,0,1,0,0.0,0,74,1
5659187,0.7,"Clark's threat of a retaliatory response was too stupid for words.  First of all, it wasn't her jurisdiction/call to make.  Second, everyone knows the posturing was really meant for folks in BC, not Washington.  

Albeit much more constructive in tone, Horgan's messaging is likely targeted more to the people back home in BC than in Washington, too.  A kinder, gentler form of posturing.  I would be surprised if a comprehensive trade deal like NAFTA was preceded by a one-off agreement on softwood lumber just weeks beforehand.  A bit of wishful thinking there.

Folks in BC would be wise to keep expectations low for a expedited agreement on this issue, notwithstanding Horgan's efforts.",0.0,0.0,0.0,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-26 04:09:25.233175+00,54,,359332,approved,0,1,0,2,1,0.0,0,10,1
5140238,0.5135135135135135,"Ivory tower? 😃😃😃 Has anyone ever asked what we wanted? No. Industry rules the world. Big oil lobbied and bribed Congress and stopped any access to alternative. Too many billions of bribes available for to buy stupid greedy legislators with IQ's smaller than their belt size. Oil will be the only fuel on earth forever till either we are dead from the poisons they fill their bank accounts with or some mental midget blows us to hell and back to be oil king. Either way its to late, but it still pisses me off when I read of constant polluting by these mental morons so they can be rich and famous with the brumps of the world.",0.0405405405405405,0.1081081081081081,0.0405405405405405,0.4729729729729729,0.0405405405405405,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-16 20:42:43.200412+00,21,5137505.0,327048,approved,0,0,0,0,0,0.0,0,74,1
5421132,0.7,"How did the Democratic party sink so low where their people show the President beheaded, a play about killing the President and now shooting the people's representative.  To much hate preached in the Democratic party, sad.",0.0,0.1,0.1,0.1,0.7,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-15 16:06:23.348673+00,21,,344691,approved,0,0,1,2,0,0.0,0,10,1
695358,0.7,You're a kook,0.0142857142857142,0.0285714285714285,0.0,0.7142857142857143,0.0142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-11 23:08:46.032519+00,21,695024.0,155907,approved,0,0,0,0,0,0.0,0,70,1
789259,0.7,"actually there is no proof of manufacturing shifting out of ON,, MY GOD what an absolute liberal trolling bunch of lies and stupidity, where have you been for a decade idiot!! 350,000 industry jobs gone since the libs took power, the list of companies gone is long...",0.0714285714285714,0.1714285714285714,0.0428571428571428,0.6428571428571429,0.0428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-04 17:54:46.142880+00,54,788737.0,159937,rejected,0,0,1,2,0,0.0142857142857142,0,70,1
865818,0.5,Sore losers over a female candidate whose derriere was handed to her along with a clear message.,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-19 21:21:55.934546+00,54,865292.0,162852,approved,0,0,0,9,2,0.1,10,10,1
5261235,0.5,"Presidents and their cabinet secretaries usually learn to listen to the civil service, especially in Defense, State and Intelligence rather quickly as lower level appointees interface with the permanent government, which can keep the political class out of trouble. Trump has not appointed those people, thus cutting a vital link to sanity, and it shows. Sadly, I think this was intentional as a way to not be hamstrung by the bureaucracy. Dumb idea.",0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-16 04:26:58.176349+00,53,,334744,approved,0,0,0,0,0,0.0,0,10,1
5488288,0.7,"LesterP, Hawaii is the state where Trump's favorability rating is the lowest.  Lots of those who support Trump are racists, so Hawaii's low Trump favorability rating shows that there's a low proportion of racists in Hawaii.  You should be worrying more about the other states.",0.1,0.0,0.2,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-27 23:08:23.216589+00,22,5486626.0,349089,approved,0,0,0,0,0,0.0,0,10,1
484586,0.6,"Fact, Hodad is a race barker with proof of spouting racism every day on ADN.",0.0,0.0,0.2,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-09-21 18:21:37.047573+00,21,484471.0,146473,rejected,0,0,0,3,0,0.0,0,10,1
6105121,0.5333333333333333,Utter clap trap.  You can finance your sad sick religion on your own dime.,0.0,0.0,0.3333333333333333,0.4833333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-08 04:27:34.637549+00,54,6103592.0,386393,rejected,0,0,0,0,0,0.0,0,60,1
5779159,0.6,By conseming the Nazis he is a Nazi sympathizer?  I think Obama was a ISIS member since he couldn't say the words radical islamists.,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2017-08-16 13:42:20.394195+00,21,5778344.0,366969,rejected,0,0,0,0,0,0.0,10,10,1
5635454,0.5,"...but at least they deserve a public caning, while we watch and laugh.",0.1,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-21 19:53:44.991965+00,55,,357933,approved,1,0,0,3,0,0.0,0,10,1
5754245,0.88,"The stupid emanating from the trumpery can’t fit in normal space anymore. 

We need those extra dimensions from string theory to contain it.",0.0,0.12,0.04,0.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-12 07:50:14.530706+00,21,,365615,approved,3,0,0,1,2,0.0,0,50,1
6212729,0.6,"You should stop by your neighborly registered sex-offender's house and ask to borrow his dictionary to look up words such as ""immoral,"" ""deplorable"" and ""vile"" before posting again.",0.0,0.0,0.0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-24 16:02:42.633459+00,13,6210857.0,392588,approved,1,0,0,0,0,0.4,0,10,1
1007735,0.6571428571428571,"Yes, I'd much rather have unscripted BS from the Trumpster. Give me a lunatic fringe liar over a mainstream liar any day!",0.0285714285714285,0.0571428571428571,0.0142857142857142,0.6142857142857143,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-17 16:06:12.604408+00,54,1007303.0,168659,approved,2,0,0,0,0,0.0,0,70,1
5888840,0.7857142857142857,STFU.  President Trump was right again.  I like heroes who weren't captured too.  What a crybaby sore loser.  Maybe he will claim it was the brain cancer that made him do it.  Political traitor...,0.0714285714285714,0.1428571428571428,0.0142857142857142,0.7571428571428571,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-03 02:15:58.726056+00,105,,373555,approved,0,0,0,1,0,0.0,0,70,1
5888603,0.7631578947368421,Denver can increase its sales taxes if this is truly important. The RTD is run by a bunch of idiots. The airport route is a disaster. Paying extra money for poor technology that does not work.,0.0263157894736842,0.1973684210526316,0.0263157894736842,0.75,0.0131578947368421,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-03 01:19:45.697592+00,102,,373308,approved,0,0,0,0,2,0.0,0,76,1
752893,0.5571428571428572,nutty yahoo is a diabolical nut bar that is always brimming with fanatical bluster.,0.0142857142857142,0.1714285714285714,0.0142857142857142,0.4428571428571429,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-24 23:57:57.697240+00,54,,158429,rejected,0,0,0,3,0,0.0,0,70,1
884521,0.5,"Well with so many undocumented illegal residents in Texas maybe  they should adopt the Mexican law on voting I.D.

Mexico requires a current verified photo I.D. in order to vote and they print ballots in one language only.

Good enough for ""them"" South of the border should apply North of the border as well. And those stupid free rides to a Texas county seat where free I'D.'s are given to anyone who can prove they are an American   CITIZEN.

How could Texas be so discriminatory?

Hey the Trumpster has 111 Federal Judges he gets to appoint. Maybe actual rule of law might come home again.",0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-23 17:04:47.056379+00,21,,163543,approved,0,0,0,0,0,0.0,4,10,1
5787463,0.6,"This above comment is based in the Watchtower of 1969 condemning organ transplants as cannibalism, now it is up to the member to decide what is the better option, not with blood transfusion , still it is considered a sin and a reason to be expelled.
Jehovah's Witnesses is an evil sect.",0.1,0.1,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2017-08-17 15:24:24.951037+00,105,5786927.0,367559,approved,0,0,0,0,0,0.0,10,10,1
5480643,0.7,"Also, the good ol MSM is helping Trump with their constant trash, it's catching up with them...

""CNN Is Imposing Strict New Rules On Its Russia Coverage
The decision came after the network deleted and retracted a story on Friday.""
https://www.google.com/amp/s/www.buzzfeed.com/amphtml/passantino/cnn-russia-coverage-publishing-restrictions

Just about everyone has noticed how desperate the NYT is, with them having f to retract, once again, obvious BS.

https://www.google.com/amp/s/amp.businessinsider.com/new-york-times-corrects-column-gabby-giffords-2017-6

It's falling apart all around them, I continue to applaud their efforts of self destruction. They are actually helping Trump more than hurting him, how dumb can they be? It's hilarious to watch.",0.0,0.1,0.0,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-26 19:57:20.503673+00,102,5480544.0,348669,approved,0,0,0,2,0,0.0,0,10,1
5539070,0.6,"I see. There is only ONE definition of patriotism.  You know and understand it......I don't.  Have you considered that such a position is just a little presumptuous?  You may consider voting for Donald Trump was the ""patriotic"" thing to do.  I, on the other hand, considered that voting (in effect) against him was the patriotic thing to do.  We both voted to advance the welfare of America. The same is true for dozens of issues.  Defining someone who has views and opinions on political and social issues which differ from your doesn't, IMO, make those views unpatriotic.  You state ""if you really knew and understood American ""patriotism"" then you would also know ""your definition"" simply doesn't hold water"".  

In sum your position is quite simple:  You are the patriot and you know what patriotism ""is.""  Anyone who might have a different view is, by definition, ignorant and wrong.  Such a sad, narrow, selfish view.................  Gary Crum",0.0,0.1,0.0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-06 14:54:13.337248+00,13,5537465.0,351290,approved,2,0,0,1,0,0.0,0,10,1
310728,0.9333333333333332,sure.. waste more money johnson.. it is people like you that got us into this financial mess.. so sure.. go ahead and waste more money... idiot,0.0222222222222222,0.0888888888888889,0.0,0.9333333333333332,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-11 14:30:04.729347+00,21,,97642,approved,0,0,0,7,0,0.0,0,45,1
5316601,0.5,"If you were a Black woman, you likely would be ""obsessively pejorative"" about Caucasian people -- especially if you were an 'academic' or ' government employee' ...... but there you are --  you have proven that 'bigotry and racism' is a Human issue...

. . . and by the way -- you haven't expressed an opinion on 'mixed marriage' yet..

Surely, with your attitude, you must see an issue of 'privilege' with a 'mixed race African/European' marriage.. and what of the children, jane…? .. what side of this, hmmm... what did you call this again... oh , yes -- ""debate"" does the issue of children from a mixed race marriage fall into?..

 . . . what say you, jane on this so-called issue of 'privilege for mixed race children'...???",0.0,0.0,0.5,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,2017-05-28 05:46:42.421288+00,54,5315556.0,338200,rejected,0,0,0,0,0,0.0,4,10,1
5933852,0.8947368421052628,"Selling his own campaign rally hats in Texas for $40 ea and proclaiming ""what a turnout!""
What an idiot.",0.0175438596491228,0.1578947368421052,0.0175438596491228,0.8947368421052628,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-11 17:16:16.090568+00,21,,376027,approved,0,0,0,2,1,0.0,0,57,1
1008896,0.5,"Somebody please tell rookie MP Iqra Khalid, Liz Renzetti,  and everyone else pushing this motion M-103 that we ALREADY HAVE a ""whole-of-government approach to reducing or eliminating systemic racism and religious discrimination including Islamophobia.""  

Yes ...  it's called the Canadian Charter of Rights and Freedoms, and it is backed-up by the criminal code, and it does everything and more than this supposedly innocent, innocuous little motion that SJW across the country are trying to shove down people's throats.  

If M-103 is as useless as Renzetti is arguing, why do we need it?",0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-17 18:59:57.145492+00,54,,168870,approved,0,0,0,27,1,0.0,0,10,1
961146,0.5,"It is a waste, but small compared to the cost of futile and counter-productive anti-drug enforcement.",0.0,0.1,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-07 15:33:06.600775+00,54,959060.0,166519,approved,0,0,0,1,0,0.0,0,10,1
373336,0.5,What on earth are you going on about?,0.0,0.5,0.0,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-03 00:19:27.025126+00,21,372921.0,140548,approved,0,0,0,0,0,0.0,0,10,1
633845,0.7,"So now we know the Liberals did lie, did stack the deck by creating a totally fake credibility gap so they could sole source a contract to buy a more expensive aircraft that will deliver less capability to the RCAF  with a longer delay than if they placed an interim order for the F-35.

Which is the reason why hundreds of civil servants have been forced to sign the most Draconian life time  Gag Orders.  When your are lying, cheating, scamming & scheming to the extreme levels happening right now by the Liberals just to protect Justin's reputation from his election campaign blunders & stupidity, you have reached Peak Disgusting.

Liberals, still hating the Canadian Military, putting our pilots lives at risk.",0.0,0.1,0.1,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-29 13:49:00.168116+00,54,,153175,approved,0,0,1,1,1,0.0,0,10,1
6120873,0.71875,Do NOT list the islamic psychos in with decent people with mental illnesses... that is a very grotesque statement,0.078125,0.03125,0.609375,0.671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.2,0.0,0.0,0.7,0.0,0.0,2017-10-10 21:12:11.679593+00,54,,387318,rejected,0,0,0,1,0,0.015625,10,64,1
5432473,0.5,"No, YOUR posts have been ranting about white people and ""white supremacy"" over a case about a Latino cop. You cried ""murder"" and provided no evidence. All you have done is parrot neo-Marxist narratives which came from Critical Race Theory circles.

You have SERIOUS racism issues. I'd love to see you rationalize how it's racist to assume is a criminal for being black but it's not racist to assume someone is being a racist if they're white, or even a brown cop.

You have issues. Big time.",0.1,0.0,0.5,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,1.0,2017-06-17 17:13:10.165915+00,102,5432406.0,345272,approved,0,0,0,0,0,0.0,6,10,1
661403,0.5,"Such a ridiculous column. Of course, many quality individuals would want to be Trump's secretary of state. A much better gig than a columnist for some random Canadian web site.",0.0135135135135135,0.027027027027027,0.0135135135135135,0.5,0.0135135135135135,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-05 00:59:50.641734+00,54,661371.0,154590,approved,2,0,4,6,16,0.0,0,74,1
972195,0.7,"Cutting off trade with the US would be, ironically, extremely good for Canada. The pain of adjustment would be very short lived as new trade partners quickly stepped in. You can be sure Chinese investment would rocket as well as investment from the Nordic countries and Russia. 

A post-US Canada would be one with a greater diversity of trade partners, it would be a world leader in information technology as the country becomes flooded with US tech investment and has to stand on its two feet, it would have better design, as the Nordic countries wield a greater influence, and it would have the economic dynamism and smarts of China to power it through. So, the US can take its toxic food, crappy culture, endless wars, gas-guzzling lame cars, and take a hike.",0.1,0.6,0.4,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-09 16:54:32.934988+00,54,,167017,approved,0,0,0,0,1,0.0,0,10,1
1003392,0.5875,"Because Canadians are sheep who have been conditioned for half a century, by leftist elites using the the USA as a whipping-boy surrogate for evil garbage, to obsessively think it is awesome when Canada does better than being evil garbage.

Yay, we are better than garbage!

Yay!

That is the mindset of Canada for half a century, a mindset that is the product of leftist elites - many of whom arrived here from the USA as draft dodgers and such.",0.0375,0.0375,0.275,0.55,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-16 17:52:14.796373+00,54,1003201.0,168595,approved,2,0,3,3,0,0.0125,10,80,1
6095491,0.7,"Republicans like Carroll and Friedrich and Cosstephens have a President* who doesn't have a clue about the Constitution and has suggested that those that don't agree with him should be physically harmed and fired from their employment.  But the real problem in America is a tiny number of annecdotes of some college kids acting like idiots?  Sheesh.

You've lost perspective.  Turn off the right wing media and go take a class at one of the local college campuses.  You will be happier, and you can impart some of your wisdom to todays misguided youth.  I guarantee you won't have to worry about any fascists.",0.0,0.1,0.1,0.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-06 15:12:32.618072+00,102,,385793,rejected,0,0,0,0,0,0.0,0,10,1
6050255,0.7,Yeah....we wouldn't want you to have to listen to any black people that might tell a reality that disrupts your worldview.,0.0,0.0,0.7,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-29 15:50:29.666620+00,102,6047497.0,383129,approved,0,0,0,0,0,0.0,4,10,1
